5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0
0.15314532240453,0.14315372043185765,0.1352888408460115,0.12716624569990997,0.1192118621678744,0.11083743085972597,0.10396517339135021,0.09657134576101299,0.08912262817828867,0.08225407912099066,0.07555245365788672,0.06997419226426106,0.0644301284003248,0.05929068574274259,0.05407888309480308,0.04934891868402355,0.04480580164560495,0.040698331398447016,0.03712345050497361,0.03351199312322371,0.03036294581683922,0.0272502767521823,0.024684272546183515,0.02231017099954324,0.020100812335058872,0.01799493836911287,0.01616036480536947,0.014591342493909866,0.013023906154841657,0.011719741232744621,0.010484566109673164
0.19136208291233642,0.18521916946308725,0.1791849507913961,0.1733210768256464,0.16755524610167344,0.16235047785690898,0.15726950024801586,0.15232483135378228,0.1477688113705944,0.1433896625905797,0.1389897106871838,0.13509074560280054,0.13114265069333864,0.12773008519056847,0.12418693438914027,0.12079894093398189,0.11768206813304721,0.11525523295255602,0.11249427778015277,0.11029355861996644,0.10794159617279894,0.1059130901323561,0.10393374025495154,0.10230809675306143,0.10045461491442542,0.0989354358569326,0.0974982475005075,0.09608316363428746,0.09476204863225741,0.09340068958079578,0.09269146255201989
0.1997956670431727,0.1927073870518411,0.18557971903026907,0.1784308422570941,0.1719445369347713,0.16513297526041668,0.15849350082973448,0.15197566566912216,0.1459213391869469,0.14009298380810659,0.1339772294207317,0.12849858720911336,0.1231337374079965,0.1178879760625597,0.1126283131777968,0.10770835893130187,0.10301703082523003,0.09869317857414737,0.09459512503806333,0.0908166449388449,0.08657942232541616,0.08297450707978075,0.0798290282112769,0.07682618773472391,0.07343260331024158,0.07080048388017661,0.06799083466555014,0.06552226863834755,0.0629825321000812,0.06065333339677223,0.05916797112895859
0.20850795317734505,0.20117819579288027,0.1942495904244914,0.18668087054411212,0.1798575138700181,0.17263800316414404,0.16574680884998327,0.15872161082732372,0.15226972704297356,0.14580630245141343,0.13932126706784909,0.13314722376480884,0.12711236898791153,0.12113874846813726,0.11515857970792484,0.10928366370234929,0.10346273811397985,0.09834912168848965,0.09311541279689403,0.08834173502207673,0.08266514334018474,0.0779581755290804,0.07366058684150427,0.0694536959500609,0.06462470738809378,0.06081649030653674,0.05680189856754973,0.05308586613124239,0.04937429424228583,0.04590963843001421,0.04335870096173366
0.21535612824675324,0.20783811742898914,0.200753545260795,0.19327458023747085,0.1863137551614114,0.17888635315424767,0.17192846392065142,0.16469117021497343,0.157868112402406,0.1514517034594801,0.14437433299584063,0.13799111660734226,0.131698828125,0.12527622201610858,0.11891577101396918,0.11244351256127451,0.10613850701173558,0.10037806522181522,0.09438993985992691,0.08892170530095413,0.0824333931244925,0.07671477317422859,0.07138511295295372,0.06619640602796387,0.06009507111500203,0.05512968892737515,0.0499253205250203,0.04506173794026594,0.040185764946203816,0.03567119541083029,0.032055079235180674
0.21933748350923482,0.21185925542091838,0.20493304719650204,0.1974582248263889,0.1903595321479885,0.18302174796045353,0.17588721742021277,0.16862494021045918,0.1617515250428082,0.15522815828634084,0.148087579714617,0.14151808846126357,0.13510288592896175,0.12844653434574882,0.12194372106481481,0.11533059311448107,0.1086498883682849,0.10247881473028506,0.0961728701976756,0.09020426134921843,0.08303883808490661,0.07668097213763703,0.07064208488758628,0.06460954152710109,0.05740040489875152,0.05142644339347341,0.04513726987540601,0.03923001833384084,0.0334122751091149,0.028053670891697118,0.023763219079882256
0.22208593575924687,0.21475437897017657,0.20777223821271928,0.20026352248138085,0.1933170724674631,0.1859312821863296,0.17875364892683585,0.17148684004365491,0.16461124901435922,0.1580347521551724,0.1509451113554997,0.14421156236341784,0.13778526620854237,0.13105828999966826,0.12433654231967523,0.11764539464860516,0.11078972143839848,0.10438319799608217,0.0978324911819935,0.09151189558592164,0.08398586184911692,0.07711612331252538,0.07052948084779741,0.0638437151086074,0.05566624321203816,0.04881900565874949,0.04159936196330694,0.0347700657226959,0.028416362952953717,0.02274591691407836,0.018479056441585463
0.2238760757103549,0.21662689023063533,0.20974022451073232,0.2023167555894309,0.19521422955974843,0.187914097930839,0.18082255845160117,0.17347923081542627,0.1667122789608535,0.16007897034479973,0.15293888044945989,0.14624312019799054,0.13972526593396892,0.13298577805263867,0.126167156944977,0.11952012370736574,0.11235927449766621,0.10596175046311211,0.09920485291692042,0.0926778826634186,0.08489739948106984,0.07766814082800447,0.07066974028116119,0.06345990978989038,0.054520873775629315,0.04683891912809582,0.03891351771848356,0.03145647378070442,0.024850700524005277,0.01937037292554811,0.015538960997766952
0.22530386355295845,0.21805837502734032,0.21120151975986004,0.20379403729013104,0.19672225263509502,0.18939409175963004,0.18234669689564978,0.1750648627846928,0.1682432217413442,0.16164816740052185,0.15459344032849562,0.1478332738295251,0.14125709011130136,0.13457919517633443,0.12768062621124032,0.12089884380353647,0.11378767836016851,0.10719598391324424,0.10042108786038101,0.09372135337368047,0.08570019888093788,0.07824117247766951,0.07100695766088104,0.0633073590704933,0.053738692016849374,0.04537070518676411,0.03683688511850386,0.029006642052375152,0.022396903864697525,0.017397819763753552,0.014049336429151441
0.2262349834667348,0.21906113435850924,0.2122818344389386,0.20491576646090534,0.19781916579653938,0.19060069844470046,0.1834688828067258,0.1762169551239339,0.16947461737961064,0.16282879530325445,0.15574298594732705,0.1490873643761302,0.1424940742839666,0.13573146193712246,0.12884384577138758,0.1220423003214639,0.11492410584207459,0.10827438361193456,0.10137894241898149,0.09457421002715184,0.0864599787796894,0.07875007136875761,0.07130155203258222,0.0632472903661693,0.05313364354953309,0.044211161122107184,0.03519183525553187,0.027200516868402354,0.02076325317828867,0.016244718711936664,0.013347642769234672
